web-scraper-order,web-scraper-start-url,img-src,name,type,efficiency rating,wattage,modular,color,price,link,link-href,rating
"1672963054-760","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/979ead80d55ec2cdef446e738ccd9805.256p.jpg","BitFenix Formula Gold 450","TypeATX","Efficiency Rating80+ Gold","Wattage450 W","ModularNo","Color","61.99","BitFenix Formula Gold 450         (2)","https://es.pcpartpicker.com/product/jfs8TW/bitfenix-formula-gold-450w-80-gold-certified-atx-power-supply-bp-fm450ulag-7r","(2 Ratings, 5.0 Average)"
"1672963056-761","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://images-na.ssl-images-amazon.com/images/I/41cXAmhkmtL.jpg","Logisys PS480D","TypeATX","Efficiency Rating","Wattage480 W","ModularNo","Color","62.00","Logisys PS480D         (2)","https://es.pcpartpicker.com/product/qnR48d/logisys-power-supply-ps480d","(2 Ratings, 1.0 Average)"
"1672963058-762","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/53075d6ce9d083bdd6732c82f597ee85.256p.jpg","Antec VP PLUS","TypeATX","Efficiency Rating80+","Wattage500 W","ModularNo","ColorBlack","62.47","Antec VP PLUS         (0)","https://es.pcpartpicker.com/product/kGQcCJ/antec-vp-plus-500-w-80-certified-atx-power-supply-vp500p-plus","null"
"1672963061-763","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/b947717c761b539be4045f28c94c99e8.256p.jpg","be quiet! Pure Power 11","TypeATX","Efficiency Rating80+ Gold","Wattage400 W","ModularNo","ColorBlack","62.73","be quiet! Pure Power 11         (1)","https://es.pcpartpicker.com/product/t8c48d/be-quiet-pure-power-11-400-w-80-gold-certified-atx-power-supply-bn292","(1 Rating, 5.0 Average)"
"1672963063-764","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41Pn-+KKdtL.jpg","Silverstone SX300-B","TypeSFX","Efficiency Rating80+ Bronze","Wattage300 W","ModularNo","ColorBlack","62.83","Silverstone SX300-B         (0)","https://es.pcpartpicker.com/product/yzqBD3/silverstone-sx-b-300-w-80-bronze-certified-sfx-power-supply-sst-sx300-b","null"
"1672963065-765","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51eNBfaK5SL.jpg","Logisys PS480D2","TypeATX","Efficiency Rating","Wattage480 W","ModularNo","Color","63.00","Logisys PS480D2         (1)","https://es.pcpartpicker.com/product/73YXsY/logisys-power-supply-ps480d2","(1 Rating, 2.0 Average)"
"1672963067-766","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/b95a6233f0134e16af6a6e1faefd043f.256p.jpg","Aerocool LUX RGB 750M (230V EU)","TypeATX","Efficiency Rating80+ Bronze","Wattage750 W","ModularSemi","ColorBlack","63.32","Aerocool LUX RGB 750M (230V EU)         (0)","https://es.pcpartpicker.com/product/NKhmP6/aerocool-lux-rgb-m-750-w-80-bronze-certified-semi-modular-atx-power-supply-lux-rgb-750m","null"
"1672963070-767","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51VB5HGAnmL.jpg","Thermaltake German","TypeATX","Efficiency Rating80+","Wattage630 W","ModularNo","Color","63.60","Thermaltake German         (0)","https://es.pcpartpicker.com/product/DdnG3C/thermaltake-power-supply-w0393re","null"
"1672963072-768","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41BrGKNCGMS.jpg","LC-Power LC6650 V2.3","TypeATX","Efficiency Rating80+ Bronze","Wattage650 W","ModularNo","ColorBlack","63.85","LC-Power LC6650 V2.3         (0)","https://es.pcpartpicker.com/product/3xgFf7/lc-power-lc6-v23-650-w-80-bronze-certified-atx-power-supply-lc6650v23","null"
"1672963074-769","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/dedd744011a7b2348735f4c3e121d3d4.256p.jpg","Xilence Performance A+ III","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularNo","ColorBlack / Red","63.87","Xilence Performance A+ III         (0)","https://es.pcpartpicker.com/product/RCWBD3/xilence-performance-aiii-550-w-80-bronze-certified-atx-power-supply-xn083","null"
"1672963077-770","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/6bdaac89a1675f66238a17335eb22cd6.256p.jpg","be quiet! System Power 9 500 CM","TypeATX","Efficiency Rating80+ Bronze","Wattage500 W","ModularSemi","ColorBlack","63.96","be quiet! System Power 9 500 CM         (1)","https://es.pcpartpicker.com/product/pyFKHx/be-quiet-system-power-9-cm-500-w-80-bronze-certified-semi-modular-atx-power-supply-bn301","(1 Rating, 5.0 Average)"
"1672963079-771","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/394121af29fc8d3aca355d54a08f918b.256p.jpg","Enermax CYBERBRON","TypeATX","Efficiency Rating80+ Bronze","Wattage500 W","ModularNo","ColorBlack / Silver","64.26","Enermax CYBERBRON         (0)","https://es.pcpartpicker.com/product/MDtKHx/enermax-cyberbron-500-w-80-bronze-certified-atx-power-supply-ecb500awt","null"
"1672963081-772","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/c9831812311e57fe99dc98cc0fa9e031.256p.jpg","Deepcool DA700N","TypeATX","Efficiency Rating80+ Bronze","Wattage700 W","ModularNo","ColorBlack","64.90","Deepcool DA700N         (0)","https://es.pcpartpicker.com/product/kJcRsY/deepcool-da-n-700-w-80-bronze-certified-atx-power-supply-dp-bz-da700n","null"
"1672963083-773","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51SGbwzwaLL.jpg","Cooler Master MWE Bronze V2","TypeATX","Efficiency Rating80+ Bronze","Wattage500 W","ModularNo","ColorBlack","64.91","Cooler Master MWE Bronze V2         (0)","https://es.pcpartpicker.com/product/tdGnTW/cooler-master-mwe-bronze-v2-500-w-80-bronze-certified-atx-power-supply-mpe-5001-acaab-us","null"
"1672963086-774","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/c55ce37a8e56f3fa8edb0fb71bed9bfa.256p.jpg","be quiet! System Power 9","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularNo","ColorBlack","64.97","be quiet! System Power 9         (10)","https://es.pcpartpicker.com/product/Wkprxr/be-quiet-system-power-9-600-w-80-bronze-certified-atx-power-supply-bn247","(10 Ratings, 4.7 Average)"
"1672963088-775","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41y5L0wJazL.jpg","Thermaltake Smart BM2","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularSemi","ColorBlack","64.98","Thermaltake Smart BM2         (0)","https://es.pcpartpicker.com/product/xQpmP6/thermaltake-smart-bm2-550-w-80-bronze-certified-semi-modular-atx-power-supply-ps-spd-0550mnfabu-1","null"
"1672963090-776","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/1fae6f9231112f3996aa2e7a2d3e862c.256p.jpg","EVGA 600 BR","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularNo","Color","65.27","EVGA 600 BR         (36)","https://es.pcpartpicker.com/product/r2TPxr/evga-600-br-600-w-80-bronze-certified-atx-power-supply-100-br-0600-k1","(36 Ratings, 4.6 Average)"
"1672963093-777","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/b2f621670b41b6521f975cf1c5449881.256p.jpg","KOLINK ENCLAVE","TypeATX","Efficiency Rating80+ Gold","Wattage500 W","ModularFull","ColorBlack / Yellow","65.79","KOLINK ENCLAVE         (3)","https://es.pcpartpicker.com/product/QhJmP6/kolink-enclave-500-w-80-gold-certified-fully-modular-atx-power-supply-kl-g500fm","(3 Ratings, 4.7 Average)"
"1672963095-778","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51wTC4LeNcL.jpg","LC-Power LC6560GP3 V2.3 230V","TypeATX","Efficiency Rating80+ Silver","Wattage560 W","ModularNo","ColorBlack","65.98","LC-Power LC6560GP3 V2.3 230V         (0)","https://es.pcpartpicker.com/product/cNzhP6/lc-power-560-w-80-silver-certified-atx-power-supply-lc6560gp3-v23","null"
"1672963097-779","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/c7615ed81c90d3e051aca4d771cc78fb.256p.jpg","be quiet! System Power 9 CM","TypeATX","Efficiency Rating80+ Bronze","Wattage400 W","ModularSemi","ColorBlack","66.26","be quiet! System Power 9 CM         (0)","https://es.pcpartpicker.com/product/fwvdnQ/be-quiet-system-power-9-cm-400-w-80-bronze-certified-semi-modular-atx-power-supply-bn300","null"
"1672963099-780","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41Op7CwBRkL.jpg","Thermaltake Smart BM2","TypeATX","Efficiency Rating80+ Bronze","Wattage450 W","ModularSemi","ColorBlack","66.42","Thermaltake Smart BM2         (0)","https://es.pcpartpicker.com/product/c47G3C/thermaltake-smart-bm2-450-w-80-bronze-certified-semi-modular-atx-power-supply-ps-spd-0450mnfabu-1","null"
"1672963102-781","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/e0aafcb95c3abb0516b985f07f8f6ad8.256p.jpg","Enermax CYBERBRON","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularNo","ColorBlack / Silver","66.72","Enermax CYBERBRON         (0)","https://es.pcpartpicker.com/product/wpXYcf/enermax-cyberbron-600-w-80-bronze-certified-atx-power-supply-ecb600awt","null"
"1672963104-782","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/d362cef866c7c705972003a8fa724000.256p.jpg","Cooler Master MWE Bronze V2","TypeATX","Efficiency Rating80+ Bronze","Wattage650 W","ModularNo","ColorBlack","67.33","Cooler Master MWE Bronze V2         (8)","https://es.pcpartpicker.com/product/qJpmP6/cooler-master-mwe-bronze-v2-650-w-80-bronze-certified-atx-power-supply-mpe-6501-acaab-us","(8 Ratings, 3.8 Average)"
"1672963106-783","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg","Corsair CV550","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularNo","ColorBlack","67.90","Corsair CV550         (12)","https://es.pcpartpicker.com/product/HcgQzy/corsair-cv550-550-w-80-bronze-certified-atx-power-supply-cp-9020210-na","(12 Ratings, 4.6 Average)"
"1672963109-784","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/26f4e1e59c28ce6c0a4dd6e61845d41a.256p.jpg","be quiet! TFX Power 3 300","TypeTFX","Efficiency Rating80+ Gold","Wattage300 W","ModularNo","ColorBlack","68.02","be quiet! TFX Power 3 300         (0)","https://es.pcpartpicker.com/product/Wq7G3C/be-quiet-tfx-power-3-300-w-80-gold-certified-tfx-power-supply-bn323","null"
"1672963111-785","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51+HIKuR8CL.jpg","SeaSonic M12II","TypeATX","Efficiency Rating80+ Bronze","Wattage520 W","ModularNo","Color","68.30","SeaSonic M12II         (28)","https://es.pcpartpicker.com/product/fZyFf7/seasonic-power-supply-s12ii520bronze","(28 Ratings, 4.7 Average)"
"1672963113-786","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/7649110de6794d36c672cbe849689cad.256p.jpg","be quiet! System Power 9","TypeATX","Efficiency Rating80+ Bronze","Wattage500 W","ModularNo","ColorBlack","68.62","be quiet! System Power 9         (10)","https://es.pcpartpicker.com/product/b37v6h/be-quiet-system-power-9-500-w-80-bronze-certified-atx-power-supply-bn246","(10 Ratings, 4.9 Average)"
"1672963116-787","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/f74ff60f98730a9b22a4daa3454543a9.256p.jpg","Xilence Performance A+ III","TypeATX","Efficiency Rating80+ Bronze","Wattage450 W","ModularNo","ColorBlack / Red","68.63","Xilence Performance A+ III         (0)","https://es.pcpartpicker.com/product/33GnTW/xilence-performance-aiii-450-w-80-bronze-certified-atx-power-supply-xn081","null"
"1672963118-788","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/6bd358b414b01fed34e84151a3cb87c8.256p.jpg","KOLINK ENCLAVE","TypeATX","Efficiency Rating80+ Gold","Wattage600 W","ModularFull","ColorBlack / Yellow","68.70","KOLINK ENCLAVE         (4)","https://es.pcpartpicker.com/product/FxQfrH/kolink-enclave-600-w-80-gold-certified-fully-modular-atx-power-supply-kl-g600fm","(4 Ratings, 4.2 Average)"
"1672963120-789","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/51uaiqVqo6L.jpg","Cooler Master MWE Bronze V2","TypeATX","Efficiency Rating80+ Bronze","Wattage700 W","ModularNo","ColorBlack","68.79","Cooler Master MWE Bronze V2         (1)","https://es.pcpartpicker.com/product/KLdrxr/cooler-master-mwe-bronze-v2-700-w-80-bronze-certified-atx-power-supply-mpe-7001-acaab-us","(1 Rating, 5.0 Average)"
"1672963123-790","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/31l9OSWV4aS.jpg","be quiet! SFX Power 3 450","TypeSFX","Efficiency Rating80+ Bronze","Wattage450 W","ModularNo","ColorBlack","69.12","be quiet! SFX Power 3 450         (0)","https://es.pcpartpicker.com/product/jVC48d/be-quiet-sfx-power-3-450-w-80-bronze-certified-sfx-power-supply-bn321","null"
"1672963125-791","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/8b34657e5cfa6ef8b577b72b4125eb65.256p.jpg","KOLINK KL-SFX350","TypeSFX","Efficiency Rating80+ Bronze","Wattage350 W","ModularNo","ColorBlack / Green","69.53","KOLINK KL-SFX350         (0)","https://es.pcpartpicker.com/product/8XGnTW/kolink-350-w-80-bronze-certified-sfx-power-supply-kl-sfx350","null"
"1672963127-792","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/da19df68c60fc5677ab341a161d4413d.256p.jpg","Asus TUF Gaming B","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularNo","ColorBlack","69.90","Asus TUF Gaming B         (1)","https://es.pcpartpicker.com/product/RkjBD3/asus-tuf-gaming-b-550-w-80-bronze-certified-atx-power-supply-tuf-gaming-550b","(1 Rating, 5.0 Average)"
"1672963129-793","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41FxTFFeX4L.jpg","Gigabyte P450B","TypeATX","Efficiency Rating80+ Bronze","Wattage450 W","ModularNo","ColorBlack","69.90","Gigabyte P450B         (8)","https://es.pcpartpicker.com/product/LZMTwP/gigabyte-p-b-450-w-80-bronze-certified-atx-power-supply-gp-p450b","(8 Ratings, 4.4 Average)"
"1672963132-794","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/a32b39c06832c717045c1c4c490ff572.256p.jpg","Corsair CV650","TypeATX","Efficiency Rating80+ Bronze","Wattage650 W","ModularNo","ColorBlack","69.98","Corsair CV650         (17)","https://es.pcpartpicker.com/product/cY2bt6/corsair-cv650-650-w-80-bronze-certified-atx-power-supply-cp-9020236-na","(17 Ratings, 4.6 Average)"
"1672963134-795","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/d0942c9c2e9216eccf77b6a59fbca6b0.256p.jpg","EVGA 500 GD","TypeATX","Efficiency Rating80+ Gold","Wattage500 W","ModularNo","ColorBlack","70.45","EVGA 500 GD         (11)","https://es.pcpartpicker.com/product/vHhmP6/evga-500-gd-500-w-80-gold-certified-atx-power-supply-100-gd-0500-v1","(11 Ratings, 4.8 Average)"
"1672963136-796","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/62626498104ab694ca38b6996eb58acb.256p.jpg","be quiet! System Power 10","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularNo","ColorBlack","70.52","be quiet! System Power 10         (0)","https://es.pcpartpicker.com/product/TMBG3C/be-quiet-system-power-10-550-w-80-bronze-certified-atx-power-supply-bn327","null"
"1672963138-797","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41nKqIgJgcS.jpg","SeaSonic B12 BC","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularNo","Color","71.73","SeaSonic B12 BC         (0)","https://es.pcpartpicker.com/product/pBRYcf/seasonic-b12-bc-550-w-80-bronze-certified-atx-power-supply-b12-bc-550","null"
"1672963141-798","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/c853b624fd6a9558e9bd4587a4b539eb.256p.jpg","Cooler Master MWE White V2 230V","TypeATX","Efficiency Rating80+","Wattage650 W","ModularNo","ColorBlack","72.04","Cooler Master MWE White V2 230V         (2)","https://es.pcpartpicker.com/product/qkbCmG/cooler-master-mwe-white-v2-230v-650-w-80-certified-atx-power-supply-mpe-6501-acabw-eu","(2 Ratings, 4.0 Average)"
"1672963143-799","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","https://m.media-amazon.com/images/I/41U7D3F9tEL.jpg","be quiet! Pure Power 9 CM","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularSemi","ColorBlack","72.09","be quiet! Pure Power 9 CM         (0)","https://es.pcpartpicker.com/product/MsQcCJ/be-quiet-pure-power-9-cm-600-w-80-bronze-certified-semi-modular-atx-power-supply-bn302","null"
"1672963145-800","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/313b10abf57f6786496030e128c00ab1.256p.jpg","BitFenix Formula Gold 550","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularNo","Color","72.98","BitFenix Formula Gold 550         (3)","https://es.pcpartpicker.com/product/zBfmP6/bitfenix-formula-gold-550w-80-gold-certified-atx-power-supply-bp-fm550ulag-7r","(3 Ratings, 5.0 Average)"
