img_src,name,capacity,price/GB,type,cache,form_factor,interface,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/206570fbd4e6a9cf0addfaa1e6b1df27.256p.jpg,Seagate Enterprise ,10 TB,0.031,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,309.99,https://es.pcpartpicker.com/product/RPtQzy/seagate-enterprise--10-tb-35-7200rpm-internal-hard-drive-st10000nm0086,2,4.5
https://m.media-amazon.com/images/I/51A--ti9zsL.jpg,Crucial MX300,1.05 TB,0.295,SSD,,"2.5""",SATA 6.0 Gb/s,309.33,https://es.pcpartpicker.com/product/bh38TW/crucial-mx300-11tb-25-solid-state-drive-ct1050mx300ssd1,13,4.9
//cdna.pcpartpicker.com/static/forever/images/product/fea6bb29b52878edce17d452aba4e7ae.256p.jpg,Silicon Power US70,2 TB,0.155,SSD,,M.2,M.2 PCIe 4.0 X4,309.12,https://es.pcpartpicker.com/product/wBK2FT/silicon-power-us70-2-tb-m2-2280-nvme-solid-state-drive-sp02kgbp44us7005,1,5
//cdna.pcpartpicker.com/static/forever/images/product/ecfea6685eac463318fe89a1b8084b98.256p.jpg,Kingston KC2500,2 TB,0.154,SSD,,M.2,M.2 PCIe 3.0 X4,308.07,https://es.pcpartpicker.com/product/CJ9tt6/kingston-kc2500-2-tb-m2-2280-nvme-solid-state-drive-skc2500m82000g,3,5
//cdna.pcpartpicker.com/static/forever/images/product/ff42ca80d05d6616b2578aa7eee6d914.256p.jpg,Toshiba N300,4 TB,0.077,7200 RPM,128 MB,"3.5""",SATA 6.0 Gb/s,306.2,https://es.pcpartpicker.com/product/bDWfrH/toshiba-n300-4-tb-35-7200rpm-internal-hard-drive-hdwq140xzsta,2,4.5
https://m.media-amazon.com/images/I/41lQC2lgltL.jpg,Seagate BarraCuda Pro,10 TB,0.031,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,305.55,https://es.pcpartpicker.com/product/dqbkcf/seagate-barracuda-pro-10tb-35-7200rpm-internal-hard-drive-st10000dm0004,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/e63b22257fc1a0ce6283512dd9f1a8ac.256p.jpg,Hitachi Ultrastar 7K4000,4 TB,0.076,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,302.55,https://es.pcpartpicker.com/product/xqCwrH/hitachi-internal-hard-drive-0f14688,2,5
//cdna.pcpartpicker.com/static/forever/images/product/241e41e2359d93a4bf0df05de6255a65.256p.jpg,Corsair MP400,1 TB,0.298,SSD,,M.2,M.2 PCIe 3.0 X4,298.38,https://es.pcpartpicker.com/product/PrkgXL/corsair-mp400-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp400,6,4.8
//cdna.pcpartpicker.com/static/forever/images/product/f5fbcbb3afcdfe42608154abf2f9de71.256p.jpg,Samsung 970 Pro,1 TB,0.298,SSD,1024 MB,M.2,M.2 PCIe 3.0 X4,298.33,https://es.pcpartpicker.com/product/g6Nv6h/samsung-970-pro-10tb-m2-2280-solid-state-drive-mz-v7p1t0bw,20,5
https://m.media-amazon.com/images/I/411ilFJdnmL.jpg,Hitachi 7K1000.C,500 GB,0.596,7200 RPM,16 MB,"3.5""",SATA 3.0 Gb/s,298,https://es.pcpartpicker.com/product/PjMFf7/hitachi-internal-hard-drive-hds721050cla362,3,2.3
//cdna.pcpartpicker.com/static/forever/images/product/648fd3ce150c5c105737e93adbe49fc2.256p.jpg,Seagate EXOS Enterprise,14 TB,0.021,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,297.9,https://es.pcpartpicker.com/product/XD848d/seagate-exos-enterprise-14-tb-35-7200rpm-internal-hard-drive-st14000nm001g,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/8bbcad3a1aa0b91df35c9982021afb21.256p.jpg,HP Value Endurance SFF,240 GB,1.239,SSD,,"2.5""",SATA 6.0 Gb/s,297.27,https://es.pcpartpicker.com/product/hDphP6/hp-internal-hard-drive-717969b21,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/1c27e073407b0a537a0b939afb114c42.256p.jpg,Seagate EXOS Enterprise,16 TB,0.019,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,296.9,https://es.pcpartpicker.com/product/TYcRsY/seagate-exos-enterprise-16-tb-35-7200rpm-internal-hard-drive-st16000nm001g,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/0fc19c30494ea4fe89100adc4932ac98.256p.jpg,Western Digital WD_BLACK,8 TB,0.037,7200 RPM,128 MB,"3.5""",SATA 6.0 Gb/s,295.26,https://es.pcpartpicker.com/product/jf4Ycf/western-digital-wd_black-8-tb-35-7200rpm-internal-hard-drive-wd8002fzwx,2,4
//cdna.pcpartpicker.com/static/forever/images/product/2bbf0fbdd30ca2d3f6e09220f422a6cb.256p.jpg,Crucial P5,2 TB,0.147,SSD,,M.2,M.2 PCIe 3.0 X4,293.16,https://es.pcpartpicker.com/product/dYCFf7/crucial-p5-2-tb-m2-2280-nvme-solid-state-drive-ct2000p5ssd8,2,5
//cdna.pcpartpicker.com/static/forever/images/product/65df55405b60e97700fb0af8d85e2c91.256p.jpg,Silicon Power UD70,2 TB,0.147,SSD,,M.2,M.2 PCIe 3.0 X4,293.02,https://es.pcpartpicker.com/product/jRZzK8/silicon-power-ud70-2-tb-m2-2280-nvme-solid-state-drive-sp02kgbp34ud7005,1,5
https://m.media-amazon.com/images/I/41ae166g+hL.jpg,SK Hynix Gold P31,1 TB,0.293,SSD,,M.2,M.2 PCIe 3.0 X4,292.95,https://es.pcpartpicker.com/product/xNCFf7/sk-hynix-gold-p31-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-shgp31-1000gm-2,30,5
//cdna.pcpartpicker.com/static/forever/images/product/e9e975d4a846be3f695d60ae69ce57a4.256p.jpg,Western Digital Black,3 TB,0.097,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,290,https://es.pcpartpicker.com/product/2bqdnQ/western-digital-internal-hard-drive-wd3003fzex,30,4.7
//cdna.pcpartpicker.com/static/forever/images/product/2d68868977b8e25a495b4ab90039f57e.256p.jpg,ADATA XPG GAMMIX S70 Blade,2 TB,0.145,SSD,,M.2,M.2 PCIe 4.0 X4,289.99,https://es.pcpartpicker.com/product/qCqPxr/adata-xpg-gammix-s70-blade-2-tb-m2-2280-nvme-solid-state-drive-agammixs70b-2t-cs,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/fa89003543a0cc4295d8c6caf4195d3e.256p.jpg,Seagate FireCuda 530 w/Heatsink,2 TB,0.145,SSD,,M.2,M.2 PCIe 4.0 X4,289.58,https://es.pcpartpicker.com/product/DNxRsY/seagate-firecuda-530-wheatsink-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-zp2000gm3a023,1,5
//cdna.pcpartpicker.com/static/forever/images/product/277bcc1ed883fd53e0792d8064c3e970.256p.jpg,Crucial MX200,500 GB,0.576,SSD,,M.2,M.2 SATA,287.88,https://es.pcpartpicker.com/product/4rH48d/crucial-internal-hard-drive-ct500mx200ssd4,1,5
,Western Digital Gold,4 TB,0.072,7200 RPM,128 MB,"3.5""",SATA 6.0 Gb/s,286.05,https://es.pcpartpicker.com/product/7mrcCJ/western-digital-internal-hard-drive-wd4002fyyz,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/be0de6cd54b50d3e122e07878d933ec1.256p.jpg,Toshiba MG07ACA12TE,12 TB,0.024,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,285.02,https://es.pcpartpicker.com/product/mq66Mp/toshiba-mg07aca12te-12-tb-35-7200rpm-internal-hard-drive-mg07aca12te,1,5
https://m.media-amazon.com/images/I/31ohGkrwpEL.jpg,Samsung 980 Pro w/Heatsink,2 TB,0.142,SSD,2048 MB,M.2,M.2 PCIe 4.0 X4,284.95,https://es.pcpartpicker.com/product/fVC48d/samsung-980-pro-heatsink-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0cw,6,5
https://images-na.ssl-images-amazon.com/images/I/51pbPsaNAJL.jpg,Toshiba MG03SCA,1 TB,0.284,7200 RPM,64 MB,"3.5""",SAS 6.0 Gb/s,283.7,https://es.pcpartpicker.com/product/kFR48d/toshiba-internal-hard-drive-mg03sca100,1,5
//cdna.pcpartpicker.com/static/forever/images/product/796784976dd0b853533e11d1c302082b.256p.jpg,Western Digital Gold,10 TB,0.028,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,280.9,https://es.pcpartpicker.com/product/WxsnTW/western-digital-gold-10-tb-35-7200rpm-internal-hard-drive-wd102kryz,1,5
//cdna.pcpartpicker.com/static/forever/images/product/bac783ed03b717b7426cb3d3ccefb3d3.256p.jpg,Seagate ST4000LM016,4 TB,0.07,5400 RPM,128 MB,"2.5""",SATA 6.0 Gb/s,280,https://es.pcpartpicker.com/product/vn648d/seagate-4tb-25-5400rpm-internal-hard-drive-st4000lm016,1,5
https://images-na.ssl-images-amazon.com/images/I/514a5y9sNoL.jpg,Crucial BX100,500 GB,0.553,SSD,,"2.5""",SATA 6.0 Gb/s,276.27,https://es.pcpartpicker.com/product/NCJkcf/crucial-internal-hard-drive-ct500bx100ssd1,7,4.7
https://images-na.ssl-images-amazon.com/images/I/51L1uZK0EqL.jpg,Western Digital VelociRaptor,600 GB,0.458,10000 RPM,32 MB,"2.5""",SATA 6.0 Gb/s,275.08,https://es.pcpartpicker.com/product/4xvRsY/western-digital-internal-hard-drive-wd6000blhx,1,4
https://m.media-amazon.com/images/I/51AWv7cSyvL.jpg,Crucial M4,256 GB,1.056,SSD,,"2.5""",SATA 6.0 Gb/s,270.31,https://es.pcpartpicker.com/product/YmMFf7/crucial-internal-hard-drive-ct256m4ssd2,19,4.9
https://images-na.ssl-images-amazon.com/images/I/41Z3UqvY7lL.jpg,Transcend TS256GMSA370,256 GB,1.054,SSD,,mSATA,mSATA,269.93,https://es.pcpartpicker.com/product/PDrG3C/transcend-internal-hard-drive-ts256gmsa370,1,5
https://m.media-amazon.com/images/I/41yU+zT-o5L.jpg,Transcend MTS800,512 GB,0.524,SSD,,M.2,M.2 SATA,268.24,https://es.pcpartpicker.com/product/TYcMnQ/transcend-internal-hard-drive-ts512gmts800,1,4
//cdna.pcpartpicker.com/static/forever/images/product/11361d2f26ea6a8d456b6a3cf1cf8b67.256p.jpg,Seagate FireCuda,1 TB,0.268,SSD,,M.2,M.2 PCIe 3.0 X4,267.83,https://es.pcpartpicker.com/product/hJxbt6/seagate-firecuda-1-tb-m2-2280-nvme-solid-state-drive-zp1000gm30011,2,5
https://images-na.ssl-images-amazon.com/images/I/41yA5Kt7mGL.jpg,Corsair Force 3,240 GB,1.112,SSD,,"2.5""",SATA 6.0 Gb/s,266.92,https://es.pcpartpicker.com/product/j4zv6h/corsair-internal-hard-drive-cssdf240gb3anb,1,5
https://m.media-amazon.com/images/I/41i2gbE+JXS.jpg,ADATA XPG SX8100,2 TB,0.133,SSD,,M.2,M.2 PCIe 3.0 X4,266.89,https://es.pcpartpicker.com/product/zV4BD3/adata-xpg-sx8100-2-tb-m2-2280-nvme-solid-state-drive-asx8100np-2tt-c,4,3.8
https://m.media-amazon.com/images/I/41kVvZzIZnL.jpg,Inland Premium,1 TB,0.266,SSD,,M.2,M.2 PCIe 3.0 X4,266,https://es.pcpartpicker.com/product/4XjJ7P/inland-professional-1-tb-m2-2280-solid-state-drive-1tb-nvme-premiu,42,5
//cdna.pcpartpicker.com/static/forever/images/product/5c9993186ba81aba9cfdb33bd48976d2.256p.jpg,Seagate BarraCuda,4 TB,0.066,5900 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,265.08,https://es.pcpartpicker.com/product/zZ38TW/seagate-barracuda-4tb-35-5400rpm-internal-hard-drive-st4000dm005,9,4.4
//cdna.pcpartpicker.com/static/forever/images/product/3b2a91588d1a28bfa1b0184fb7f1c0a1.256p.jpg,Samsung 980 Pro,2 TB,0.132,SSD,2048 MB,M.2,M.2 PCIe 4.0 X4,264.64,https://es.pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,64,4.9
//cdna.pcpartpicker.com/static/forever/images/product/bb2a09c19d1cc0a12553e5a3b894217b.256p.jpg,ADATA XPG GAMMIX S70,2 TB,0.132,SSD,,M.2,M.2 PCIe 4.0 X4,264.01,https://es.pcpartpicker.com/product/CXmFf7/adata-xpg-gammix-s70-2-tb-m2-2280-nvme-solid-state-drive-agammixs70-2t-c,1,3
//cdna.pcpartpicker.com/static/forever/images/product/8e6dbae8a0f3c6572216c8758ce5a0b5.256p.jpg,Western Digital Black SN850X,2 TB,0.132,SSD,,M.2,M.2 PCIe 4.0 X4,263.8,https://es.pcpartpicker.com/product/crKKHx/western-digital-black-sn850x-2-tb-m2-2280-nvme-solid-state-drive-wds200t2x0e,2,4.5
https://images-na.ssl-images-amazon.com/images/I/31sTpwMv1JL.jpg,Intel 320,40 GB,6.544,SSD,,"2.5""",SATA 3.0 Gb/s,261.75,https://es.pcpartpicker.com/product/s96BD3/intel-internal-hard-drive-ssdsa2bt040g301,1,5
//cdna.pcpartpicker.com/static/forever/images/product/58a3c065bd0a4db0daa42ac40f0a3067.256p.jpg,Sabrent Rocket 4.0 HTSK,2 TB,0.13,SSD,,M.2,M.2 PCIe 4.0 X4,259.99,https://es.pcpartpicker.com/product/LpbCmG/sabrent-rocket-htsk-40-2-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-htsk-2tb,2,5
https://m.media-amazon.com/images/I/41slj0QVtoL.jpg,Sabrent Rocket 4 Plus,2 TB,0.13,SSD,,M.2,M.2 PCIe 4.0 X4,259.99,https://es.pcpartpicker.com/product/PMBhP6/sabrent-rocket-4-plus-2-tb-m2-2280-nvme-solid-state-drive-sb-rkt4p-2tb,7,5
https://m.media-amazon.com/images/I/51-fGDp1EiL.jpg,Western Digital VelociRaptor,300 GB,0.863,10000 RPM,16 MB,"3.5""",SATA 3.0 Gb/s,259,https://es.pcpartpicker.com/product/fmTmP6/western-digital-internal-hard-drive-wd3000glfs,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/4fb647de616047fc3118b22a17bd9be7.256p.jpg,Intel DC S3700,100 GB,2.575,SSD,,"2.5""",SATA 6.0 Gb/s,257.45,https://es.pcpartpicker.com/product/mTQypg/intel-internal-hard-drive-ssdsc2ba100g301,1,3
https://images-na.ssl-images-amazon.com/images/I/51EBaxX3muL.jpg,Toshiba MG03ACA400,4 TB,0.064,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,256.83,https://es.pcpartpicker.com/product/PZsKHx/toshiba-internal-hard-drive-mg03aca400,1,4
https://m.media-amazon.com/images/I/51muHdYoj9L.jpg,Seagate Barracuda LP,2 TB,0.127,5900 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,254.04,https://es.pcpartpicker.com/product/8Qbp99/seagate-internal-hard-drive-st32000542as,3,3.7
https://m.media-amazon.com/images/I/410gbiq7XJL.jpg,Western Digital Purple,6 TB,0.042,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,252,https://es.pcpartpicker.com/product/xHx9TW/western-digital-internal-hard-drive-wd60purx,2,5
//cdna.pcpartpicker.com/static/forever/images/product/a82a914921d63165f8a7b096089ff91f.256p.jpg,Seagate FireCuda 530,2 TB,0.126,SSD,,M.2,M.2 PCIe 4.0 X4,251.8,https://es.pcpartpicker.com/product/wXJgXL/seagate-firecuda-530-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm3a013,4,5
https://m.media-amazon.com/images/I/41bnEk-c30L.jpg,Inland Performance Plus,1 TB,0.251,SSD,,M.2,M.2 PCIe 4.0 X4,250.72,https://es.pcpartpicker.com/product/CLmmP6/inland-performance-plus-1-tb-m2-2280-nvme-solid-state-drive-329474,1,5
//cdna.pcpartpicker.com/static/forever/images/product/64b7b3f9f0895f32f398570ff5d39194.256p.jpg,Seagate BarraCuda Pro,8 TB,0.031,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,250,https://es.pcpartpicker.com/product/pBRFf7/seagate-barracuda-pro-8tb-35-7200rpm-internal-hard-drive-st8000dm0004,3,5
//cdna.pcpartpicker.com/static/forever/images/product/c278abc0de9129f72449a4a708053101.256p.jpg,Sabrent Rocket,2 TB,0.125,SSD,,M.2,M.2 PCIe 3.0 X4,249.99,https://es.pcpartpicker.com/product/LxXnTW/sabrent-2-tb-m2-2280-solid-state-drive-sb-rocket-2tb,12,5
https://m.media-amazon.com/images/I/41RjoEEMhWL.jpg,Toshiba MBF245LRC,450 GB,0.551,10000 RPM,16 MB,"2.5""",SATA 6.0 Gb/s,247.89,https://es.pcpartpicker.com/product/zsR48d/toshiba-mbf245lrc-450-gb-25-10000rpm-internal-hard-drive-mbf245lrc,1,2
//cdna.pcpartpicker.com/static/forever/images/product/d5cc53d447cab3c9396a20b53baf933c.256p.jpg,Hitachi 0F14683,4 TB,0.062,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,247.58,https://es.pcpartpicker.com/product/Yp7wrH/hitachi-internal-hard-drive-0f14683,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/7d3079a34ebdf602ed37a7b53f8dc000.256p.jpg,Western Digital Red Pro,8 TB,0.03,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,242.67,https://es.pcpartpicker.com/product/y822FT/western-digital-red-pro-8tb-35-7200rpm-internal-hard-drive-wd8003ffbx,2,4.5
https://images-na.ssl-images-amazon.com/images/I/41RaLhYlcxL.jpg,Plextor M6e,256 GB,0.946,SSD,,M.2,M.2 PCIe 3.0 X2,242.09,https://es.pcpartpicker.com/product/8n3RsY/plextor-internal-hard-drive-pxg256m6e,3,4
//cdna.pcpartpicker.com/static/forever/images/product/461d0b9bcb4b94867ec046385e105570.256p.jpg,Corsair Force MP500,480 GB,0.504,SSD,,M.2,M.2 PCIe 3.0 X4,242.03,https://es.pcpartpicker.com/product/g8mxFT/corsair-force-mp500-480gb-m2-2280-solid-state-drive-cssd-f480gbmp500,2,5
//cdna.pcpartpicker.com/static/forever/images/product/6aa0a2727306d74666fa9689e262c953.256p.jpg,Transcend SSD370,512 GB,0.469,SSD,,"2.5""",SATA 6.0 Gb/s,240,https://es.pcpartpicker.com/product/Dxh9TW/transcend-internal-hard-drive-ts512gssd370,3,4.7
https://m.media-amazon.com/images/I/412+HyD8F7L.jpg,Sabrent Rocket Q4,2 TB,0.12,SSD,,M.2,M.2 PCIe 4.0 X4,239.99,https://es.pcpartpicker.com/product/X6wkcf/sabrent-rocket-q4-2-tb-m2-2280-nvme-solid-state-drive-sb-rktq4-2tb,4,5
//cdna.pcpartpicker.com/static/forever/images/product/3d3d362916e69ee4ee588d1aa2b7370f.256p.jpg,Samsung 750 Evo,500 GB,0.478,SSD,512 MB,"2.5""",SATA 6.0 Gb/s,239,https://es.pcpartpicker.com/product/prvZxr/samsung-750-evo-500gb-25-solid-state-drive-mz-750500bw,8,4.8
//cdna.pcpartpicker.com/static/forever/images/product/ac328a02345940892d1cb614d9a39273.256p.jpg,Corsair MP600 PRO XT,2 TB,0.119,SSD,,M.2,M.2 PCIe 4.0 X4,239,https://es.pcpartpicker.com/product/KVfnTW/corsair-mp600-pro-xt-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600pxt,1,5
https://m.media-amazon.com/images/I/51K7OdprdvL.jpg,Seagate ST2000DX001,2 TB,0.119,Hybrid,64 MB,"3.5""",SATA 6.0 Gb/s,238.57,https://es.pcpartpicker.com/product/tR2kcf/seagate-internal-hard-drive-st2000dx001,44,4.7
//cdna.pcpartpicker.com/static/forever/images/product/dd0c3a60e9c909c0244314463366f64b.256p.jpg,Seagate EXOS Enterprise,8 TB,0.03,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,237.8,https://es.pcpartpicker.com/product/ZJMTwP/seagate-exos-enterprise-8-tb-35-7200rpm-internal-hard-drive-st8000nm000a,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/4668c3b9a80adeed428b2bf698582355.256p.jpg,Toshiba P300,2 TB,0.118,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,235.69,https://es.pcpartpicker.com/product/KykwrH/toshiba-internal-hard-drive-hdwd120xzsta,10,4.3
//cdna.pcpartpicker.com/static/forever/images/product/2275d7335b3784eed93977ab579b6e5d.256p.jpg,Samsung 850 Pro,256 GB,0.918,SSD,,"2.5""",SATA 6.0 Gb/s,235,https://es.pcpartpicker.com/product/JMPfrH/samsung-internal-hard-drive-mz7ke256bw,87,4.9
https://m.media-amazon.com/images/I/41RJR3zG3sL.jpg,Sabrent Rocket 4.0,2 TB,0.117,SSD,,M.2,M.2 PCIe 4.0 X4,234.99,https://es.pcpartpicker.com/product/nXH8TW/sabrent-rocket-40-2-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-2tb,19,4.7
https://m.media-amazon.com/images/I/41j6hXqWHIL.jpg,Inland Platinum,1 TB,0.234,SSD,,M.2,M.2 PCIe 3.0 X4,234.39,https://es.pcpartpicker.com/product/rGvqqs/inland-platinum-1-tb-m2-2280-nvme-solid-state-drive-1tb-nvme-qlc-v2,7,4.6
//cdna.pcpartpicker.com/static/forever/images/product/b7df4bbac7abdb764eb3de2a5e23f4ff.256p.jpg,Gigabyte AORUS,1 TB,0.233,SSD,,PCIe,PCIe x4,232.74,https://es.pcpartpicker.com/product/Xpx2FT/gigabyte-aorus-1-tb-pci-e-nvme-solid-state-drive-gp-asacne2100tttdr,1,3
//cdna.pcpartpicker.com/static/forever/images/product/f1d04ddc119681f7d307604553a03d9e.256p.jpg,Gigabyte AORUS Gen4,2 TB,0.115,SSD,,M.2,M.2 PCIe 4.0 X4,230.8,https://es.pcpartpicker.com/product/KZMTwP/gigabyte-aorus-nvme-gen4-2-tb-m2-2280-nvme-solid-state-drive-gp-ag42tb,1,4
//cdna.pcpartpicker.com/static/forever/images/product/ec18382394ec2952a8e9d49c60848c98.256p.jpg,Western Digital WD_BLACK,4 TB,0.058,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,230.8,https://es.pcpartpicker.com/product/dGHRsY/western-digital-wd_black-4-tb-35-7200rpm-internal-hard-drive-wd4005fzbx,26,4.8
https://m.media-amazon.com/images/I/31l0kfc+j0L.jpg,Intel 520,60 GB,3.84,SSD,,"2.5""",SATA 6.0 Gb/s,230.4,https://es.pcpartpicker.com/product/M2dqqs/intel-internal-hard-drive-ssdsc2cw060a310,1,4
//cdna.pcpartpicker.com/static/forever/images/product/0f92e5491db1cf71dc84aedec200ab4a.256p.jpg,Corsair MP600 PRO,2 TB,0.115,SSD,,M.2,M.2 PCIe 4.0 X4,230,https://es.pcpartpicker.com/product/mFJmP6/corsair-mp600-pro-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp600pro,2,5
//cdna.pcpartpicker.com/static/forever/images/product/05f92bfac89c39f6204a970fd3877587.256p.jpg,Gigabyte AORUS Gen4,2 TB,0.114,SSD,,M.2,M.2 PCIe 3.0 X4,228.84,https://es.pcpartpicker.com/product/QmPgXL/gigabyte-aorus-nvme-gen4-2-tb-m2-2280-solid-state-drive-gp-asm2ne6200tttd,4,5
//cdna.pcpartpicker.com/static/forever/images/product/a12a54dbeeddd999d000ee867831f64f.256p.jpg,Intel 660p,1 TB,0.228,SSD,,M.2,M.2 PCIe 3.0 X4,227.81,https://es.pcpartpicker.com/product/K6Jtt6/intel-660p-1-tb-m2-2280-nvme-solid-state-drive-ssdpeknw010t801,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/66d975db75c4d798a7abd70a12947c70.256p.jpg,Western Digital Gold,6 TB,0.038,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,227.35,https://es.pcpartpicker.com/product/z2mFf7/western-digital-gold-6-tb-35-7200rpm-internal-hard-drive-wd6003fryz,1,5
https://m.media-amazon.com/images/I/41aEb8InacL.jpg,Seagate Barracuda Compute,8 TB,0.028,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,227.1,https://es.pcpartpicker.com/product/qLRzK8/seagate-barracuda-compute-8-tb-35-7200rpm-internal-hard-drive-st8000dmz04,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/4a0ad59c4ecd9ff6e0b7d58cc6083c47.256p.jpg,Western Digital Black PCIe,256 GB,0.885,SSD,,M.2,M.2 PCIe 3.0 X4,226.51,https://es.pcpartpicker.com/product/DM7CmG/western-digital-black-pcie-256gb-m2-2280-solid-state-drive-wds256g1x0c,33,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2fc03127431474a38573dd37ef5b4636.256p.jpg,Kingston SSDNow V300,240 GB,0.94,SSD,,"2.5""",SATA 6.0 Gb/s,225.62,https://es.pcpartpicker.com/product/Ktzv6h/kingston-internal-hard-drive-sv300s37a240g,74,4.5
//cdna.pcpartpicker.com/static/forever/images/product/b6d18344cd27c22109c45e54a9c7d86d.256p.jpg,Crucial P2,2 TB,0.113,SSD,,M.2,M.2 PCIe 3.0 X4,225.44,https://es.pcpartpicker.com/product/QggQzy/crucial-p2-2-tb-m2-2280-nvme-solid-state-drive-ct2000p2ssd8,10,4.8
//cdna.pcpartpicker.com/static/forever/images/product/24f833787c933f03370e6ab86be08e39.256p.jpg,Mushkin Pilot-E,2 TB,0.113,SSD,,M.2,M.2 PCIe 3.0 X4,225.34,https://es.pcpartpicker.com/product/vkLwrH/mushkin-pilot-e-2-tb-m2-2280-nvme-solid-state-drive-mknssdpe2tb-d8,4,5
https://m.media-amazon.com/images/I/41NeVTWQU1L.jpg,Toshiba X300,4 TB,0.056,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,225.04,https://es.pcpartpicker.com/product/zn4Ycf/toshiba-x300-4-tb-35-7200rpm-internal-hard-drive-hdwr440xzsta,3,5
https://m.media-amazon.com/images/I/41QD7-KX5oL.jpg,Sabrent Rocket Q,2 TB,0.112,SSD,,M.2,M.2 PCIe 3.0 X4,224.99,https://es.pcpartpicker.com/product/MTFKHx/sabrent-rocket-q-2-tb-m2-2280-nvme-solid-state-drive-sb-rktq-2tb,11,4.9
//cdna.pcpartpicker.com/static/forever/images/product/4701cf29d9a29ffbfb401458ebf567f6.256p.jpg,Western Digital Caviar Black,4 TB,0.056,7200 RPM,128 MB,"3.5""",SATA 6.0 Gb/s,223.88,https://es.pcpartpicker.com/product/7VmxFT/western-digital-caviar-black-4tb-35-7200rpm-internal-hard-drive-wd4004fzwx,9,4.4
https://images-na.ssl-images-amazon.com/images/I/51g1Uj5WEWL.jpg,Western Digital VelociRaptor,500 GB,0.447,10000 RPM,64 MB,"2.5""",SATA 6.0 Gb/s,223.64,https://es.pcpartpicker.com/product/wgGkcf/western-digital-internal-hard-drive-wd5000bhtz,2,4.5
https://m.media-amazon.com/images/I/41zibJOmrOL.jpg,Western Digital Green,2 TB,0.112,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,223.64,https://es.pcpartpicker.com/product/gWkD4D/western-digital-internal-hard-drive-wd20npvt,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/13eff9fb98909107806f62c493d3775f.256p.jpg,Samsung 970 Evo Plus,2 TB,0.11,SSD,1024 MB,M.2,M.2 PCIe 3.0 X4,220.78,https://es.pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,109,5
https://m.media-amazon.com/images/I/414gCFbFBhL.jpg,Seagate FireCuda 120,500 GB,0.441,SSD,,"2.5""",SATA 6.0 Gb/s,220.29,https://es.pcpartpicker.com/product/bpZzK8/seagate-firecuda-120-500-gb-25-solid-state-drive-za500gm10001,1,5
